0	0	0	0	0	0	0
0.05	-0.024	0	0	0	0	0
0.1	-0.048	0	0	0	0	0
0.15	-0.071	0	0	0	0	0
0.2	-0.095	0	0	0	0	0
0.25	-0.118	0	0	0	0	0
0.3	-0.141	0	0	0	0	0
0.35	-0.164	0	0	0	0	0
0.4	-0.187	-0.28	-0.259	-0.169	-0.221	-0.299
0.45	-0.209	-0.319	-0.293	-0.199	-0.253	-0.334
0.5	-0.231	-0.358	-0.328	-0.231	-0.286	-0.369
0.55	-0.253	-0.399	-0.362	-0.265	-0.32	-0.403
0.6	-0.275	-0.44	-0.398	-0.301	-0.356	-0.436
0.65	-0.297	-0.482	-0.433	-0.339	-0.392	-0.47
0.7	-0.318	-0.524	-0.469	-0.379	-0.429	-0.503
0.75	-0.34	-0.568	-0.506	-0.421	-0.467	-0.535
0.8	-0.361	-0.612	-0.542	-0.464	-0.506	-0.567
0.85	-0.382	-0.657	-0.579	-0.51	-0.546	-0.598
