0.52	-3.808	-8.631	-10.642	-12.234	-11.651	-11.481
0.53	-3.757	-8.597	-10.627	-12.221	-11.646	-11.47
0.54	-3.709	-8.568	-10.616	-12.213	-11.644	-11.464
0.55	-3.662	-8.541	-10.609	-12.209	-11.647	-11.461
0.56	-3.618	-8.519	-10.605	-12.209	-11.653	-11.463
0.57	-3.576	-8.499	-10.605	-12.213	-11.663	-11.467
0.58	-3.535	-8.482	-10.609	-12.221	-11.676	-11.476
0.59	-3.496	-8.468	-10.615	-12.232	-11.692	-11.488
0.6	-3.459	-8.456	-10.624	-12.246	-11.712	-11.502
0.61	-3.423	-8.447	-10.636	-12.264	-11.734	-11.52
0.62	-3.389	-8.441	-10.651	-12.284	-11.759	-11.54
0.63	-3.357	-8.437	-10.668	-12.307	-11.787	-11.563
0.64	-3.325	-8.434	-10.687	-12.333	-11.817	-11.589
0.65	-3.295	-8.434	-10.709	-12.362	-11.85	-11.617
0.66	-3.266	-8.436	-10.733	-12.393	-11.885	-11.647
0.67	-3.239	-8.44	-10.759	-12.426	-11.922	-11.68
0.68	-3.212	-8.446	-10.788	-12.462	-11.961	-11.714
0.69	-3.187	-8.453	-10.818	-12.5	-12.002	-11.751
0.7	-3.162	-8.462	-10.849	-12.54	-12.045	-11.79
